TransacaoID;ClienteID;DataHora;ValorTransacao;Localizacao;Canal;TipoTransacao;Dispositivo;IdadeCliente;CidadeResidencia;EstadoResidencia;DispositivoPreferido;DistanciaKM;TransacoesUltimos10min;TempoContaAbertaDias;VPNDetectada;SuspeitaFraude;Fraude_IA;FraudeConfirmada
3664;575;2025-02-16 22:53:02;40.38;Monteiro - SP;App;Cartão;iOS;69;Monteiro;SP;iOS;0;4;1331;0;Não;;Não
3665;664;2025-06-01 14:40:50;599.04;Freitas da Mata - GO;Agência;Pix;Android;60;Freitas da Mata;GO;Android;0;3;599;0;Não;;Não
3666;715;2025-03-01 06:11:44;409.21;Costa - PR;App;Pix;iOS;59;Costa;PR;Android;0;3;1211;0;Não;;Não
3667;357;2025-05-22 11:09:11;487.48;Jesus das Pedras - RS;Agência;Cartão;Android;62;Jesus das Pedras;RS;Android;0;0;1366;0;Não;;Não
3668;708;2025-05-24 22:40:29;462.27;Rodrigues Paulista - MG;App;Cartão;Android;67;Rodrigues Paulista;MG;iOS;0;0;766;0;Não;;Não
3669;338;2025-02-12 09:40:27;848.89;Andrade - MG;App;Pix;Android;47;Andrade;MG;iOS;0;2;3227;0;Não;;Não
3670;249;2025-03-28 02:14:43;186.31;Moreira da Prata - MG;App;Boleto;iOS;66;Moreira da Prata;MG;Desktop;0;5;3081;0;Não;;Não
3671;341;2025-06-29 18:45:18;517.08;Casa Grande Grande - GO;Site;Transferência;Android;52;Casa Grande Grande;GO;Android;0;1;583;0;Não;;Não
3672;562;2025-04-03 09:53:59;59.46;Vasconcelos - RJ;App;Cartão;Android;18;Vasconcelos;RJ;Android;0;3;1235;0;Não;;Não
3673;224;2025-05-25 22:31:30;1033.29;Farias - SC;App;Cartão;iOS;58;Farias;SC;Android;0;2;331;0;Não;;Não
3674;109;2025-02-01 15:54:31;500.06;Campos - RJ;Site;Pix;Android;55;Campos;RJ;Android;0;4;240;0;Não;;Não
3675;572;2025-04-07 21:44:59;189.25;Vargas das Pedras - SP;Agência;Boleto;iOS;58;Gonçalves de Nascimento;SC;iOS;1210;3;1759;0;Não;;Não
3676;109;2025-07-05 03:00:24;531.64;da Rosa - RJ;Agência;Cartão;Android;55;Campos;RJ;Android;153;0;240;0;Não;;Não
3677;239;2025-07-12 16:54:45;574.05;Campos - RS;Site;Boleto;Android;21;Campos;RS;iOS;0;2;1377;0;Não;;Não
3678;792;2025-06-01 08:42:25;65.94;Peixoto - SP;Site;Cartão;Android;77;Peixoto;SP;Android;0;0;1096;0;Não;;Não
3679;54;2025-06-08 11:42:29;99.36;Silva Grande - SP;App;Transferência;Android;61;Silva Grande;SP;iOS;0;4;1203;0;Não;;Não
3680;346;2025-02-03 02:04:30;15.92;da Cunha Alegre - MG;Agência;Pix;Android;69;da Cunha Alegre;MG;iOS;0;5;2050;0;Não;;Não
3681;314;2025-06-06 16:06:24;502.5;Macedo - RS;Agência;Transferência;Android;78;Macedo;RS;Desktop;0;1;1805;0;Não;;Não
3682;33;2025-05-13 13:18:25;79.74;Fernandes - PR;Agência;Cartão;Android;46;Fernandes;PR;Android;0;5;1329;0;Não;;Não
3683;796;2025-06-12 22:49:14;218.4;Fogaça de Fernandes - MG;Agência;Pix;iOS;71;Gonçalves;RJ;iOS;1057;3;3545;0;Não;;Não
3684;212;2025-03-13 12:30:08;177.9;da Rosa de Almeida - RJ;Agência;Transferência;iOS;76;da Rosa de Almeida;RJ;iOS;0;1;3283;0;Não;;Não
3685;490;2025-02-26 21:52:53;288.97;Melo Paulista - MG;App;Transferência;Android;18;Melo Paulista;MG;iOS;0;5;3517;0;Não;;Não
3686;12;2025-02-26 12:51:48;51.0;Oliveira - MG;App;Boleto;Android;61;Oliveira;MG;Desktop;0;1;637;0;Não;;Não
3687;753;2025-04-26 13:20:58;151.7;Barros - MG;App;Cartão;iOS;34;Viana Paulista;SC;iOS;325;3;3622;0;Não;;Não
3688;752;2025-02-27 21:22:38;260.78;Silva de Vasconcelos - RS;Site;Boleto;Android;65;Silva de Vasconcelos;RS;iOS;0;0;3292;0;Não;;Não
3689;665;2025-07-15 12:55:49;56.17;Machado - SP;Site;Boleto;Android;35;Machado;SP;Android;0;1;1176;0;Não;;Não
3690;894;2025-02-24 08:19:56;257.05;Brito - RJ;Agência;Pix;Android;42;Brito;RJ;Android;0;1;2503;0;Não;;Não
3691;857;2025-05-19 23:57:23;217.04;Castro - MG;App;Boleto;Android;53;Castro;MG;Android;0;3;500;0;Não;;Não
3692;961;2025-02-14 19:30:05;326.22;Cavalcanti de Pimenta - RS;Agência;Transferência;iOS;46;Cavalcanti de Pimenta;RS;Android;0;5;1231;0;Não;;Não
3693;281;2025-04-05 22:35:46;89.5;Pinto da Prata - RS;Agência;Boleto;Android;53;Pinto da Prata;RS;iOS;0;0;999;0;Não;;Não
3694;636;2025-05-31 14:04:19;1113.06;Sales - SC;Agência;Pix;Android;34;Sales;SC;Android;0;1;1544;0;Não;;Não
3695;851;2025-04-22 04:49:59;271.19;Montenegro - SC;Site;Boleto;Android;51;Montenegro;SC;Android;0;0;1984;0;Não;;Não
3696;521;2025-06-15 14:16:13;279.43;Pereira - RJ;Site;Pix;Android;65;Novaes;RJ;Android;68;0;2814;0;Não;;Não
3697;328;2025-03-07 18:52:57;959.98;Caldeira - GO;App;Cartão;iOS;30;Caldeira;GO;iOS;0;0;852;0;Não;;Não
3698;492;2025-04-11 14:22:40;465.58;Vargas - GO;Site;Transferência;iOS;50;Vargas;GO;iOS;0;4;715;0;Não;;Não
3699;615;2025-07-11 10:22:28;267.28;Moraes - PR;App;Boleto;Android;61;Moraes;PR;iOS;0;1;2449;0;Não;;Não
3700;583;2025-05-07 05:25:29;586.37;Moraes - SP;App;Cartão;Desktop;39;Moraes;SP;Android;0;4;2091;0;Não;;Não
3701;813;2025-03-16 09:49:09;207.37;Freitas - SP;Site;Cartão;iOS;54;Freitas;SP;Android;0;2;1583;0;Não;;Não
3702;302;2025-06-25 18:29:25;262.64;Ferreira de Barros - MG;Site;Cartão;Android;42;Ferreira de Barros;MG;Android;0;4;490;0;Não;;Não
3703;196;2025-02-02 02:36:33;181.81;Aragão - PR;Site;Cartão;Android;39;Aragão;PR;Android;0;1;348;0;Não;;Não
3704;105;2025-03-26 20:31:51;10.0;Ramos da Prata - PR;Agência;Transferência;Android;66;Moura da Mata;SP;iOS;1093;4;1600;0;Não;;Sim
3705;446;2025-04-28 17:42:46;213.84;Nascimento - PR;Site;Boleto;Android;64;Nascimento;PR;iOS;0;1;539;0;Não;;Não
3706;181;2025-04-23 16:24:03;178.53;Nunes de Pereira - PR;Agência;Cartão;Desktop;26;Nunes de Pereira;PR;Android;0;4;1353;0;Não;;Sim
3707;276;2025-04-11 23:19:17;129.36;da Costa do Norte - RJ;App;Boleto;Android;73;da Costa do Norte;RJ;Android;0;1;3006;1;Não;;Não
3708;649;2025-05-27 15:45:54;42.99;Pereira - SC;Agência;Boleto;Android;38;Silva;GO;iOS;1446;2;818;0;Não;;Não
3709;864;2025-03-12 12:24:03;448.04;Costa da Mata - RJ;App;Cartão;Android;45;Costa da Mata;RJ;Android;0;4;3392;0;Não;;Não
3710;895;2025-01-28 05:30:45;429.02;Moura - MG;Site;Cartão;Android;69;Barros;GO;iOS;860;4;1752;0;Não;;Não
3711;415;2025-05-01 21:55:47;254.47;Costela - SP;Site;Transferência;Android;56;Costela;SP;iOS;0;0;189;0;Não;;Não
3712;5;2025-06-28 15:16:00;77.66;Câmara da Prata - SP;Agência;Boleto;Android;22;Câmara da Prata;SP;Android;0;2;384;0;Não;;Não
3713;467;2025-03-04 16:01:22;41.9;Barros - SP;Site;Boleto;Android;70;Barros;SP;Android;0;5;573;0;Não;;Não
3714;683;2025-03-17 20:21:11;37.29;Teixeira - SC;Site;Transferência;Desktop;28;Teixeira;SC;Android;0;3;1478;0;Não;;Não
3715;265;2025-05-05 10:37:43;110.73;da Rosa - SP;Site;Pix;Android;43;da Rosa;SP;iOS;0;3;2426;0;Não;;Não
3716;23;2025-02-24 08:26:21;66.6;Carvalho de Leão - GO;Site;Pix;Android;28;Andrade;GO;Android;71;2;954;0;Não;;Não
3717;83;2025-05-17 03:07:59;19.86;Pacheco - GO;App;Boleto;iOS;22;Pacheco;GO;Android;0;5;1354;0;Não;;Não
3718;345;2025-05-09 03:44:13;977.13;Brito - PR;Site;Transferência;Android;77;Brito;PR;Android;0;3;1246;0;Não;;Sim
3719;347;2025-03-02 01:59:23;179.4;Monteiro - RS;Agência;Transferência;Android;81;Monteiro;RS;iOS;0;0;330;0;Não;;Não
3720;679;2025-07-07 02:03:33;307.09;Oliveira da Praia - PR;Agência;Cartão;Android;48;Oliveira da Praia;PR;Desktop;0;1;589;0;Não;;Não
3721;989;2025-07-04 15:43:56;94.44;Vargas - GO;Agência;Transferência;Android;59;Vargas;GO;Android;0;4;1160;0;Não;;Sim
3722;1000;2025-05-17 23:31:13;318.41;da Mata - MG;Site;Pix;Android;43;Barbosa;MG;Android;135;3;943;0;Não;;Não
3723;810;2025-06-08 18:01:48;59.41;Moreira - RS;Site;Boleto;iOS;69;Pereira;MG;Android;293;1;186;0;Não;;Não
3724;271;2025-02-19 23:42:24;249.77;Vargas - GO;Agência;Transferência;iOS;26;Jesus do Norte;SC;iOS;347;3;2653;0;Não;;Não
3725;172;2025-03-26 06:10:26;37.49;Peixoto - GO;Site;Pix;iOS;60;Pimenta do Amparo;SP;Android;815;0;473;0;Não;;Não
3726;883;2025-07-11 13:32:09;335.81;Cavalcanti do Campo - SP;App;Boleto;Android;55;Cavalcanti do Campo;SP;Android;0;5;38;1;Não;;Não
3727;177;2025-03-08 23:13:03;356.06;Garcia - SP;Site;Pix;Android;83;Garcia;SP;iOS;0;5;1578;0;Não;;Não
3728;530;2025-03-12 23:23:44;870.04;Garcia - MG;Agência;Cartão;Android;24;Garcia;MG;iOS;0;5;2460;0;Não;;Não
3729;54;2025-04-18 20:17:26;308.87;Silva Grande - SP;App;Boleto;Android;61;Silva Grande;SP;iOS;0;4;1203;0;Não;;Sim
3730;861;2025-06-10 00:13:03;942.68;Lopes da Serra - PR;App;Cartão;Android;54;Lopes da Serra;PR;iOS;0;3;324;0;Não;;Não
3731;342;2025-02-10 07:59:18;982.52;Vasconcelos do Oeste - SP;Agência;Cartão;iOS;27;Vasconcelos do Oeste;SP;Android;0;0;680;0;Não;;Não
3732;516;2025-06-29 01:59:10;94.57;da Mata Paulista - RJ;Agência;Transferência;iOS;45;Sales de Costela;RS;Android;1141;2;1850;0;Não;;Não
3733;50;2025-02-05 08:23:40;1628.13;Costa - RS;Site;Transferência;Android;77;Borges;SC;Android;500;0;1030;0;Não;;Não
3734;221;2025-02-03 04:48:54;172.22;Alves - MG;Agência;Boleto;Android;48;Alves;MG;iOS;0;1;1802;0;Não;;Não
3735;521;2025-02-10 02:46:16;104.84;Novaes - RJ;Site;Cartão;Android;65;Novaes;RJ;Android;0;1;2814;0;Não;;Não
3736;987;2025-07-16 21:53:09;74.59;Teixeira - RJ;App;Boleto;Android;79;Teixeira;RJ;iOS;0;3;2850;0;Não;;Não
3737;732;2025-03-03 18:29:10;175.88;Mendes da Praia - SP;Site;Cartão;Android;68;Teixeira;MG;iOS;454;3;2661;0;Não;;Não
3738;473;2025-04-15 18:29:34;619.67;Novaes - RS;Site;Cartão;iOS;37;Novaes;RS;Android;0;5;2683;0;Não;;Não
3739;251;2025-07-12 10:15:00;26.72;Melo de Alves - RS;Agência;Boleto;iOS;28;da Costa;RS;Android;60;4;80;0;Não;;Não
3740;937;2025-04-06 22:18:29;318.1;Silveira - RS;Site;Boleto;Desktop;75;Cavalcanti;GO;Android;1215;2;1547;0;Não;;Não
3741;666;2025-06-03 13:07:58;10.0;Cardoso da Prata - PR;Site;Boleto;Android;78;Cardoso da Prata;PR;Android;0;1;3405;0;Não;;Não
3742;457;2025-06-29 20:48:25;788.46;Caldeira - GO;Site;Pix;iOS;68;Caldeira;GO;Android;0;1;3296;0;Não;;Não
3743;571;2025-04-10 13:01:07;382.52;Rodrigues de Siqueira - SP;App;Boleto;iOS;76;Rodrigues de Siqueira;SP;Android;0;1;3532;0;Não;;Não
3744;432;2025-02-23 03:24:27;28.78;Rocha de Pereira - RS;App;Boleto;Android;43;Rocha de Pereira;RS;iOS;0;4;3496;0;Não;;Não
3745;91;2025-05-09 17:23:15;79.03;Macedo - RS;Site;Cartão;Android;70;Macedo;RS;Android;0;5;3539;0;Não;;Não
3746;603;2025-04-29 18:52:31;498.7;da Conceição do Oeste - RS;App;Pix;Android;82;da Conceição do Oeste;RS;Android;0;4;1896;0;Não;;Não
3747;816;2025-05-18 16:53:19;189.7;Azevedo Verde - RJ;Site;Boleto;iOS;33;Azevedo Verde;RJ;Android;0;5;397;0;Não;;Não
3748;298;2025-02-07 12:17:40;61.68;Macedo da Prata - MG;Site;Cartão;Desktop;85;Macedo da Prata;MG;Android;0;4;1743;1;Não;;Não
3749;671;2025-02-11 03:23:47;1549.56;Silva - SC;Site;Cartão;Android;37;Silva;SC;Android;0;2;2979;1;Sim;;Não
3750;886;2025-05-17 17:32:05;55.95;Pastor - PR;Site;Transferência;Android;76;Pastor;PR;Android;0;0;2226;0;Não;;Não
3751;688;2025-04-12 14:25:13;165.75;Fogaça de Camargo - MG;App;Boleto;Android;67;Fogaça de Camargo;MG;Android;0;3;1039;0;Não;;Não
3752;755;2025-02-24 19:45:58;98.82;Santos do Oeste - PR;App;Cartão;Desktop;68;Santos do Oeste;PR;Android;0;2;2945;0;Não;;Não
3753;371;2025-03-28 17:52:45;49.95;Andrade - SP;App;Transferência;iOS;80;Jesus;SP;Android;130;0;119;0;Não;;Não
3754;909;2025-03-15 17:59:09;10.0;Rios - MG;App;Transferência;Android;55;Rios;MG;Android;0;2;2518;0;Não;;Não
3755;748;2025-05-12 10:35:47;742.88;Cassiano - RJ;Site;Transferência;Android;83;Cassiano;RJ;Android;0;0;498;0;Não;;Não
3756;419;2025-07-07 01:35:28;61.56;Campos do Norte - RS;Agência;Pix;iOS;85;Campos do Norte;RS;iOS;0;2;2319;0;Não;;Não
3757;422;2025-03-19 22:10:52;374.07;Correia - SC;Agência;Transferência;iOS;66;Correia;SC;iOS;0;4;2799;0;Não;;Não
3758;17;2025-07-09 17:40:54;115.4;da Cruz - PR;Agência;Cartão;Android;23;da Cruz;PR;Android;0;2;1882;0;Não;;Não
3759;601;2025-03-04 22:43:27;936.52;Dias - PR;Agência;Pix;iOS;27;Dias;PR;Android;0;2;3540;0;Não;;Não
3760;709;2025-06-29 22:55:43;183.37;Marques - PR;Agência;Cartão;iOS;81;Marques;PR;Android;0;4;2038;0;Não;;Não
3761;931;2025-06-13 08:05:06;180.62;Novaes de Martins - SP;App;Boleto;Android;27;Novaes de Martins;SP;Android;0;2;1736;0;Não;;Não
3762;639;2025-03-07 08:41:02;51.15;Barbosa de Aparecida - RS;App;Cartão;Android;23;Barbosa de Aparecida;RS;Android;0;0;1493;0;Não;;Não
3763;222;2025-06-09 14:59:43;231.28;Santos do Oeste - SC;Site;Transferência;Android;27;Duarte;PR;Android;266;2;1171;0;Não;;Não
3764;250;2025-07-07 23:12:26;176.16;Nunes do Amparo - MG;Agência;Pix;iOS;71;Nunes do Amparo;MG;iOS;0;2;3420;0;Não;;Não
3765;348;2025-07-10 18:39:11;341.87;Machado - RS;Site;Boleto;iOS;23;Machado;RS;Android;0;2;3009;0;Não;;Sim
3766;336;2025-03-04 17:56:41;720.91;Oliveira de Nogueira - PR;Site;Pix;Android;54;Oliveira de Nogueira;PR;Android;0;0;3521;0;Não;;Não
3767;689;2025-07-05 16:13:26;244.29;Nogueira - MG;Agência;Cartão;iOS;20;Nogueira;MG;iOS;0;4;3230;0;Não;;Não
3768;366;2025-02-16 04:00:03;233.83;Pinto - SC;Agência;Transferência;Android;77;Moreira de Goiás;RS;Android;1047;2;223;0;Não;;Não
3769;491;2025-04-02 03:21:16;43.94;Vieira da Praia - RJ;App;Pix;iOS;36;Vieira da Praia;RJ;Android;0;1;2213;0;Não;;Não
3770;691;2025-06-26 08:12:19;190.9;Gomes das Flores - GO;App;Boleto;iOS;31;Gomes das Flores;GO;Android;0;4;2384;0;Não;;Não
3771;968;2025-02-12 21:10:04;264.46;Montenegro de Novaes - GO;Site;Pix;iOS;70;da Rocha;RJ;Android;915;1;1229;1;Não;;Não
3772;795;2025-03-16 11:58:28;489.29;Casa Grande - GO;Agência;Cartão;iOS;67;Casa Grande;GO;Android;0;5;2521;0;Não;;Não
3773;336;2025-01-30 00:26:56;152.28;Oliveira de Nogueira - PR;Agência;Pix;Android;54;Oliveira de Nogueira;PR;Android;0;4;3521;0;Não;;Não
3774;694;2025-06-11 06:33:12;487.43;Sampaio - GO;App;Cartão;Android;40;Sampaio;GO;Android;0;4;3192;1;Não;;Não
3775;828;2025-07-07 15:12:05;147.37;Fonseca - GO;App;Transferência;Android;82;Fonseca;GO;Android;0;3;2088;0;Não;;Não
3776;221;2025-05-19 05:41:13;738.07;Alves - MG;App;Cartão;Android;48;Alves;MG;iOS;0;2;1802;0;Não;;Não
3777;94;2025-07-10 10:07:50;313.42;Duarte do Oeste - GO;Agência;Pix;Android;61;Duarte do Oeste;GO;Android;0;5;3530;0;Não;;Não
3778;546;2025-07-06 12:30:19;156.07;Garcia da Serra - RJ;Site;Transferência;iOS;85;Garcia da Serra;RJ;Android;0;1;1541;0;Não;;Não
3779;837;2025-02-20 03:27:11;20.84;Freitas de Barros - RJ;App;Pix;Android;79;Freitas de Barros;RJ;iOS;0;5;2148;0;Não;;Não
3780;475;2025-06-11 01:18:44;443.56;da Costa da Prata - MG;App;Pix;iOS;70;da Costa da Prata;MG;Android;0;4;135;0;Não;;Não
3781;65;2025-07-07 02:53:15;56.09;Brito Alegre - MG;App;Transferência;iOS;32;Brito Alegre;MG;Android;0;1;3600;0;Não;;Não
3782;303;2025-03-11 15:29:07;320.26;Montenegro de Barros - RJ;App;Cartão;iOS;41;Montenegro de Barros;RJ;Android;0;1;887;0;Não;;Não
3783;365;2025-06-02 10:48:53;199.24;Sá - GO;App;Pix;Android;83;Sá;GO;iOS;0;2;5;0;Não;;Não
3784;828;2025-02-28 13:50:44;754.13;Fonseca - GO;App;Transferência;iOS;82;Fonseca;GO;Android;0;3;2088;0;Não;;Não
3785;103;2025-03-29 05:11:21;178.35;Sousa - SC;Agência;Transferência;Android;80;Fogaça Paulista;RS;Android;938;4;876;0;Não;;Não
3786;321;2025-06-10 23:27:28;149.85;Moreira das Pedras - SC;Site;Transferência;Android;33;Moreira das Pedras;SC;Android;0;1;3132;0;Não;;Não
3787;908;2025-03-19 22:55:23;101.43;Freitas Verde - PR;Agência;Cartão;Android;57;Freitas Verde;PR;Android;0;4;481;0;Não;;Não
3788;962;2025-02-13 00:24:25;592.12;Monteiro - SP;Agência;Boleto;Android;53;Monteiro;SP;iOS;0;2;2281;0;Não;;Não
3789;701;2025-05-01 19:10:34;339.6;Fonseca de Almeida - SC;Agência;Pix;Android;57;Fonseca de Almeida;SC;Android;0;0;1632;0;Não;;Não
3790;712;2025-07-04 17:07:21;126.71;Melo Verde - SP;Agência;Transferência;Android;72;Melo Verde;SP;Android;0;5;1764;0;Não;;Sim
3791;917;2025-06-14 16:43:56;94.4;Araújo - SC;Agência;Cartão;iOS;27;Araújo;SC;Android;0;1;460;0;Não;;Não
3792;758;2025-07-16 03:41:32;648.89;Rezende da Mata - RJ;Agência;Cartão;Android;27;Rezende da Mata;RJ;Android;0;3;1299;0;Não;;Não
3793;156;2025-03-03 09:32:17;186.83;Rocha - SC;Agência;Transferência;Android;70;Rocha;SC;Android;0;2;3070;0;Não;;Não
3794;666;2025-06-09 21:24:00;620.43;Cardoso da Prata - PR;Agência;Transferência;iOS;78;Cardoso da Prata;PR;Android;0;1;3405;0;Não;;Não
3795;278;2025-04-06 15:19:14;215.89;Marques Grande - RS;Agência;Pix;iOS;79;Marques Grande;RS;iOS;0;5;1785;0;Não;;Não
3796;236;2025-07-05 21:57:03;563.89;Dias - SC;Agência;Boleto;Android;71;Dias;SC;iOS;0;3;3062;0;Não;;Não
3797;643;2025-04-27 03:00:52;154.7;Albuquerque Verde - MG;Agência;Cartão;iOS;48;Albuquerque Verde;MG;Android;0;1;3313;0;Não;;Sim
3798;661;2025-03-07 00:47:30;404.48;Viana de Minas - SP;Site;Boleto;Android;67;Viana de Minas;SP;Android;0;4;1536;0;Não;;Não
3799;825;2025-05-24 10:40:29;226.28;Souza - MG;Site;Pix;Android;35;Souza;MG;Android;0;1;2512;0;Não;;Não
3800;343;2025-06-04 05:08:57;220.52;Melo - SC;Agência;Pix;iOS;57;Melo;SC;Android;0;2;3068;0;Não;;Não
3801;948;2025-01-31 16:15:18;162.57;Cassiano - SP;Agência;Cartão;iOS;32;Moraes Paulista;SP;iOS;182;3;3316;0;Não;;Não
3802;295;2025-02-27 14:05:07;592.49;Almeida da Praia - RS;App;Cartão;Android;46;Almeida da Praia;RS;Android;0;2;2834;0;Não;;Não
3803;868;2025-02-01 19:21:30;180.2;Pastor - RJ;Site;Boleto;Android;85;Pastor;RJ;Android;0;3;2614;1;Não;;Não
3804;622;2025-06-27 00:28:00;348.91;Sales - SP;Agência;Pix;Android;68;Cavalcanti da Mata;RJ;Android;726;0;2438;0;Não;;Não
3805;599;2025-03-28 12:44:31;306.7;Abreu de Freitas - SP;Site;Transferência;iOS;75;Abreu de Freitas;SP;Android;0;5;234;0;Não;;Sim
3806;923;2025-05-08 09:48:57;162.45;Carvalho Grande - SP;Agência;Boleto;iOS;80;Carvalho Grande;SP;iOS;0;3;2091;0;Não;;Não
3807;573;2025-03-22 12:37:06;1495.65;Monteiro das Flores - PR;Agência;Transferência;Android;69;Monteiro das Flores;PR;Android;0;5;2623;0;Não;;Não
3808;714;2025-04-28 22:25:24;79.6;Lopes - SC;Agência;Cartão;Desktop;59;Araújo;SP;Android;351;1;328;0;Não;;Não
3809;427;2025-06-17 22:17:26;953.38;das Neves - PR;App;Pix;Android;54;das Neves;PR;Android;0;0;2239;1;Não;;Não
3810;889;2025-07-03 09:44:14;10.0;Campos do Amparo - MG;Site;Pix;Android;77;Campos do Amparo;MG;Android;0;2;790;0;Não;;Não
3811;682;2025-06-28 09:38:31;1657.4;da Cunha - RJ;App;Pix;Android;71;da Cunha;RJ;Android;0;1;2722;0;Não;;Não
3812;125;2025-02-10 08:05:42;209.48;Farias do Oeste - RS;Agência;Boleto;iOS;56;Farias do Oeste;RS;Android;0;4;1296;0;Não;;Não
3813;331;2025-02-14 01:46:15;10.0;Ramos - SC;Agência;Cartão;iOS;40;Ramos;SC;Android;0;5;308;0;Não;;Não
3814;604;2025-07-12 15:25:05;97.31;Costela do Campo - RS;App;Boleto;iOS;23;Costela do Campo;RS;Android;0;3;3318;0;Não;;Não
3815;981;2025-01-26 10:11:45;100.0;Pires de Sales - GO;Site;Transferência;iOS;23;Pires de Sales;GO;Android;0;1;299;0;Não;;Não
3816;904;2025-03-24 00:09:58;336.46;Rezende - PR;Agência;Transferência;Android;64;Rezende;PR;Android;0;3;968;0;Não;;Não
3817;578;2025-04-09 03:54:30;10.63;Farias de Minas - SP;App;Cartão;Android;64;Farias de Minas;SP;iOS;0;5;1789;0;Não;;Não
3818;828;2025-05-21 15:21:40;102.41;Fonseca - GO;Agência;Transferência;iOS;82;Fonseca;GO;Android;0;5;2088;0;Não;;Não
3819;855;2025-06-26 14:57:11;483.38;Barros das Pedras - MG;Site;Cartão;Android;80;Barros das Pedras;MG;Android;0;4;1966;0;Não;;Não
3820;680;2025-05-25 12:28:16;279.81;Montenegro das Pedras - SC;Agência;Cartão;iOS;55;Cunha das Flores;RS;iOS;525;4;7;0;Não;;Não
3821;923;2025-05-29 01:05:50;526.61;Carvalho Grande - SP;App;Cartão;Android;80;Carvalho Grande;SP;iOS;0;1;2091;0;Não;;Não
3822;448;2025-03-15 01:39:23;96.66;Siqueira - SC;Site;Transferência;Android;71;Novaes;RJ;iOS;1296;5;823;0;Não;;Não
3823;433;2025-05-15 13:26:18;230.49;Melo - SP;Site;Transferência;Android;79;Melo;SP;iOS;0;4;972;0;Não;;Não
3824;286;2025-01-25 04:38:35;174.01;Souza do Campo - GO;Agência;Cartão;Android;63;Souza do Campo;GO;Android;0;3;1059;1;Não;;Não
3825;589;2025-03-28 18:25:46;380.4;Cavalcanti - SC;Agência;Transferência;Android;40;Cavalcanti;SC;Android;0;2;627;0;Não;;Não
3826;652;2025-05-26 03:44:53;65.8;Rios - SC;Site;Boleto;Android;65;Rios;SC;Android;0;2;421;0;Não;;Não
3827;615;2025-04-05 18:06:00;77.55;Moraes - PR;Agência;Transferência;Android;61;Moraes;PR;iOS;0;2;2449;0;Não;;Não
3828;284;2025-05-01 10:03:30;139.31;Vargas da Praia - GO;Agência;Pix;Android;81;Vargas da Praia;GO;Android;0;5;1332;0;Não;;Não
3829;396;2025-03-24 05:43:44;231.12;Sá de Aparecida - PR;App;Transferência;Android;78;Sá de Aparecida;PR;iOS;0;3;3324;0;Não;;Não
3830;767;2025-04-01 08:25:03;50.79;Lima do Campo - GO;Agência;Transferência;iOS;54;Lima do Campo;GO;iOS;0;3;324;0;Não;;Não
3831;628;2025-03-29 18:05:20;170.6;Aparecida - MG;Site;Pix;Android;20;Aparecida;MG;iOS;0;2;1266;0;Não;;Não
3832;909;2025-02-17 05:33:37;10.88;Rios - MG;Site;Transferência;Android;55;Rios;MG;Android;0;4;2518;0;Não;;Não
3833;740;2025-07-12 16:46:27;242.35;da Rocha - GO;App;Cartão;Android;35;da Rocha;GO;Android;0;2;304;0;Não;;Não
3834;63;2025-06-10 22:50:21;368.31;Pimenta de das Neves - RS;App;Pix;Android;85;Cirino de Jesus;SP;iOS;375;5;2454;0;Não;;Não
3835;655;2025-07-21 00:21:48;87.2;da Luz - MG;Site;Cartão;iOS;38;da Luz;MG;Android;0;1;1841;0;Não;;Não
3836;811;2025-03-06 18:21:38;882.21;Machado Grande - SP;Site;Cartão;Android;69;Machado Grande;SP;Desktop;0;3;2336;0;Não;;Não
3837;582;2025-03-18 12:12:23;206.54;Novais - RJ;Site;Transferência;Android;61;Novais;RJ;Desktop;0;5;1365;0;Não;;Não
3838;824;2025-03-08 10:52:44;18.59;Azevedo - SC;Agência;Pix;Android;37;Azevedo;SC;Android;0;2;2112;0;Não;;Não
3839;932;2025-01-31 22:21:43;46.54;Mendes de da Paz - PR;App;Pix;iOS;62;Mendes de da Paz;PR;iOS;0;2;262;0;Não;;Não
3840;248;2025-06-08 21:17:17;228.89;Costela - GO;Agência;Transferência;Android;61;Costela;GO;Desktop;0;3;3604;1;Não;;Não
3841;951;2025-06-10 19:26:58;10.0;Cardoso - SP;Site;Boleto;iOS;26;Cardoso;SP;iOS;0;3;2433;0;Não;;Não
3842;600;2025-05-16 04:33:30;58.15;Rodrigues Alegre - GO;Site;Pix;iOS;65;Rodrigues Alegre;GO;Android;0;4;1176;0;Não;;Não
3843;274;2025-05-18 12:33:55;123.26;Abreu do Sul - GO;Site;Cartão;Android;31;Rocha;RS;iOS;1215;1;1484;0;Não;;Não
3844;212;2025-03-23 08:44:04;113.79;da Rosa de Almeida - RJ;Agência;Boleto;Android;76;da Rosa de Almeida;RJ;iOS;0;4;3283;0;Não;;Não
3845;708;2025-02-24 19:06:58;75.68;Rodrigues Paulista - MG;Agência;Boleto;Android;67;Rodrigues Paulista;MG;iOS;0;3;766;0;Não;;Não
3846;700;2025-02-27 02:36:44;167.6;Rodrigues do Sul - SP;Agência;Boleto;iOS;43;Rodrigues do Sul;SP;Android;0;5;1293;0;Não;;Não
3847;901;2025-06-12 00:57:21;91.88;da Cunha - MG;Site;Cartão;Android;75;Lima de Viana;GO;Android;1340;1;1094;0;Não;;Não
